Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs,VirtuaUsers
1,1068.00,358.40,12.2GB / 486MB,512.00,24,16
1,1063.29,358.40,12.2GB / 488MB,512.00,24,16
1,1094.17,368.64,12.2GB / 491MB,512.00,24,16
1,1084.11,378.88,12.2GB / 493MB,512.00,24,16
2,903.18,378.88,12.2GB / 495MB,512.00,24,16
2,1082.57,378.88,12.2GB / 497MB,512.00,24,16
2,1070.24,378.88,12.2GB / 499MB,512.00,24,16
2,1086.30,389.12,12.2GB / 501MB,512.00,24,16
2,1086.34,389.12,12.2GB / 504MB,512.00,24,16
2,1079.65,389.12,12.2GB / 506MB,512.00,24,16
2,1089.41,389.12,12.2GB / 508MB,512.00,24,16
2,1085.55,399.36,12.2GB / 510MB,512.00,24,16
2,1075.15,399.36,12.2GB / 512MB,512.00,24,16
2,1075.98,399.36,12.2GB / 515MB,0.00,24,16
2,1073.87,399.36,12.2GB / 517MB,512.00,24,16
2,1083.98,409.60,12.2GB / 519MB,512.00,24,16
2,1082.87,409.60,12.2GB / 521MB,512.00,24,16
2,1104.35,460.80,12.2GB / 523MB,1024.00,25,16
2,957.16,573.44,12.2GB / 525MB,512.00,25,16
2,168.01,542.72,12.2GB / 526MB,0.00,25,16
2,241.44,552.96,12.2GB / 526MB,0.00,25,16
2,505.25,563.20,12.2GB / 526MB,0.00,24,16
2,417.04,563.20,12.2GB / 527MB,0.00,24,16
2,364.84,563.20,12.2GB / 528MB,512.00,24,16
2,910.90,563.20,12.2GB / 529MB,512.00,24,16
2,1031.74,573.44,12.2GB / 532MB,512.00,24,16
2,1058.60,573.44,12.2GB / 534MB,512.00,24,16
2,1055.07,573.44,12.2GB / 536MB,512.00,24,16
2,1059.84,573.44,12.2GB / 538MB,512.00,24,16
2,1050.37,573.44,12.2GB / 540MB,512.00,24,16
2,1054.59,583.68,12.2GB / 543MB,512.00,24,16
2,175.11,583.68,12.2GB / 544MB,0.00,24,16
2,517.51,583.68,12.2GB / 544MB,0.00,24,16
2,266.42,583.68,12.2GB / 545MB,512.00,24,16
2,42.39,583.68,12.2GB / 545MB,0.00,24,16
3,324.17,583.68,12.2GB / 546MB,0.00,24,16
3,425.07,583.68,12.2GB / 546MB,0.00,24,16
3,1058.60,583.68,12.2GB / 548MB,512.00,24,16
3,1052.76,593.92,12.2GB / 551MB,512.00,24,16
3,1042.97,593.92,12.2GB / 553MB,512.00,24,16
3,1040.82,593.92,12.2GB / 555MB,512.00,24,16
3,1055.58,593.92,12.2GB / 558MB,512.00,24,16
3,83.29,593.92,12.2GB / 559MB,512.00,24,16
3,89.35,593.92,12.2GB / 559MB,0.00,24,16
3,256.80,593.92,12.2GB / 559MB,0.00,24,16
3,204.99,593.92,12.2GB / 560MB,0.00,24,16
3,156.68,604.16,12.2GB / 560MB,0.00,24,16
3,413.35,665.60,12.2GB / 561MB,512.00,25,16
3,1049.54,686.08,12.2GB / 563MB,512.00,25,16
3,1031.31,686.08,12.2GB / 565MB,512.00,25,16
3,407.45,665.60,12.3GB / 566MB,0.00,24,16
3,1038.56,665.60,12.3GB / 567MB,512.00,24,16
3,1052.26,665.60,12.3GB / 570MB,512.00,24,16
3,68.18,665.60,12.3GB / 570MB,0.00,24,16
3,359.25,665.60,12.3GB / 571MB,512.00,24,16
3,457.03,665.60,12.3GB / 572MB,0.00,24,16
3,299.17,665.60,12.3GB / 572MB,0.00,24,16
3,271.22,665.60,12.3GB / 573MB,0.00,24,16
3,418.86,675.84,12.3GB / 573MB,512.00,24,16
3,1056.24,675.84,12.3GB / 576MB,512.00,24,16
3,1051.94,675.84,12.3GB / 578MB,512.00,24,16
3,680.17,675.84,12.3GB / 579MB,0.00,24,16
3,1062.88,675.84,12.3GB / 581MB,512.00,24,16
3,1069.53,686.08,12.3GB / 584MB,512.00,24,16
4,1043.71,686.08,12.3GB / 586MB,512.00,24,16
4,99.48,686.08,12.3GB / 587MB,512.00,24,16
4,109.59,686.08,12.3GB / 587MB,0.00,24,16
4,55.53,686.08,12.3GB / 587MB,0.00,24,16
4,80.66,686.08,12.3GB / 587MB,0.00,24,16
4,508.77,686.08,12.3GB / 588MB,0.00,24,16
4,519.43,686.08,12.3GB / 589MB,0.00,24,16
4,1048.76,686.08,12.3GB / 591MB,512.00,24,16
